date,level_m
2020-05-15,4.627366616912434
2020-05-16,4.425626987106431
2020-05-17,4.244707347936451
2020-05-18,4.2459164194254155
2020-05-19,4.362114101966576
2020-05-20,4.368042536598316
2020-05-21,4.205864190794407
2020-05-22,4.359757645516663
2020-05-23,4.257284577576304
2020-05-24,4.373429985906981
2020-05-25,4.554317357875022
2020-05-26,4.413645992598649
2020-05-27,4.6225692370909455
2020-05-28,4.419614718918556
2020-05-29,4.505926996916014
2020-05-30,4.103119134151718
2020-05-31,4.7880064098862505
2020-06-01,4.806561838319295
2020-06-02,5.04881406957804
2020-06-03,4.953327342125846
2020-06-04,5.217976145562544
2020-06-05,5.564637416696038
2020-06-06,5.637607135170241
2020-06-07,5.5095925133098635
2020-06-08,5.760611183857276
2020-06-09,5.955858344395651
2020-06-10,5.804396305186478
2020-06-11,5.9759629035982815
2020-06-12,5.938999045406049
2020-06-13,6.050117385260242
2020-06-14,6.623192805443789
2020-06-15,6.72109057766455
2020-06-16,6.930055502187026
2020-06-17,6.717100280867377
2020-06-18,6.856821883000728
2020-06-19,7.227752911765613
2020-06-20,7.383629093643141
2020-06-21,7.5891111421872965
2020-06-22,7.583335539671033
2020-06-23,7.276233062620849
2020-06-24,7.160487412388906
2020-06-25,7.399389268220709
2020-06-26,7.4980831014342115
2020-06-27,7.569432278088647
2020-06-28,7.905479450123448
2020-06-29,7.835313533588315
2020-06-30,7.989542360401288
2020-07-01,7.96801028237045
2020-07-02,7.931708367232088
2020-07-03,8.126415415764146
2020-07-04,8.153365907500765
2020-07-05,8.3346030531137
2020-07-06,8.311044660571802
2020-07-07,8.335411666114322
2020-07-08,8.59006573095432
2020-07-09,8.508388856228764
2020-07-10,8.44676678941827
2020-07-11,8.699795402663321
2020-07-12,8.653141903564961
2020-07-13,8.573558961634477
2020-07-14,8.362951376935541
2020-07-15,8.161557917531102
2020-07-16,8.354175680847336
2020-07-17,8.223920605333817
2020-07-18,8.280958211147896
2020-07-19,8.21880273435017
2020-07-20,8.06130930972039
2020-07-21,8.388160353948965
2020-07-22,8.180552118617662
2020-07-23,7.959197719678602
2020-07-24,8.144978060415838
2020-07-25,8.209123262712705
2020-07-26,7.962787969617025
2020-07-27,7.6052664154187894
2020-07-28,7.702491052269724
2020-07-29,7.801306219581536
2020-07-30,7.7499846681996685
2020-07-31,7.485955181898567
2020-08-01,7.426881816238093
2020-08-02,7.655895777687856
2020-08-03,7.141401525283461
2020-08-04,7.075185860894806
2020-08-05,7.272177782871732
2020-08-06,7.093212193069956
2020-08-07,6.924214644998795
2020-08-08,7.0281672499760806
2020-08-09,6.927905184043982
2020-08-10,7.143354474570121
2020-08-11,6.834198041379793
2020-08-12,6.841765278652345
2020-08-13,6.620924709857522
2020-08-14,6.584115647451271
2020-08-15,6.477106124096535
2020-08-16,6.516739331153958
2020-08-17,6.190094111855011
2020-08-18,6.270963815619954
2020-08-19,5.939414467995204
2020-08-20,6.004030901966957
2020-08-21,5.749943367562233
2020-08-22,6.147134536228246
2020-08-23,5.767908945705458
2020-08-24,5.736131860195603
2020-08-25,5.511770898217021
2020-08-26,5.828114035627355
2020-08-27,5.518075717008666
2020-08-28,5.601187415962432
2020-08-29,5.663500498721741
2020-08-30,5.603587087383527
2020-08-31,5.411516077623478
2020-09-01,5.465961402211608
2020-09-02,5.409390485814699
2020-09-03,5.488320962268611
2020-09-04,5.354148822226675
2020-09-05,5.31548350660979
2020-09-06,5.327075733248501
2020-09-07,5.222215562874364
2020-09-08,5.563811647796632
2020-09-09,5.717935081513481
2020-09-10,5.593961386167985
2020-09-11,5.539155513004816
2020-09-12,5.606336963114335
2020-09-13,5.905632635510553
2020-09-14,5.887493265465442
2020-09-15,5.9963510766734345
2020-09-16,5.971524513361749
2020-09-17,5.750387834012814
2020-09-18,5.836301207264899
2020-09-19,5.846800652023588
2020-09-20,5.971575418346528
2020-09-21,6.014367397682136
2020-09-22,5.986602565824519
2020-09-23,6.177814231039431
2020-09-24,5.976811307048408
2020-09-25,5.986365792945037
2020-09-26,6.007957995918535
2020-09-27,6.2438631783455865
2020-09-28,6.172873472232301
2020-09-29,6.689516121872728
2020-09-30,6.398056944950448
2020-10-01,6.101492755142808
2020-10-02,6.098062634253135
2020-10-03,5.815084710469772
2020-10-04,5.6768965424606534
2020-10-05,5.710604183381023
2020-10-06,5.384242622662476
2020-10-07,5.255040889669648
2020-10-08,5.374535219030777
2020-10-09,5.37314450265936
2020-10-10,5.054817787577436
2020-10-11,4.858643586929129
2020-10-12,4.8345192951678415
2020-10-13,4.84794990885288
2020-10-14,5.096867443519564
2020-10-15,4.797656048077487
2020-10-16,4.579620121273933
2020-10-17,4.621106258525429
2020-10-18,4.657553233647531
2020-10-19,4.417782759198506
2020-10-20,4.6423544219249795
2020-10-21,4.301546991919945
2020-10-22,4.398950722804559
2020-10-23,4.2002116651715
2020-10-24,4.768275817978155
2020-10-25,4.346490624033958
2020-10-26,4.204564317848075
2020-10-27,4.301731602592878
2020-10-28,4.242183874688851
2020-10-29,4.234881664832662
2020-10-30,4.292042775383664
2020-10-31,4.032958796494479
2020-11-01,4.2678226404231605
2020-11-02,4.46690092826264
2020-11-03,4.164612718775895
2020-11-04,4.491185698627845
2020-11-05,4.42039915288547
2020-11-06,4.131147097419727
2020-11-07,4.14143603071369
2020-11-08,3.9350856602440536
2020-11-09,4.221902835067986
2020-11-10,3.9492238696413797
2020-11-11,4.103814050479239
2020-11-12,4.123569923087939
2020-11-13,4.2045256938946
2020-11-14,4.2473370789440175
2020-11-15,4.165118691387796
2020-11-16,3.9882537400176408
2020-11-17,4.207540590591387
2020-11-18,4.102514079308658
2020-11-19,4.111826673995215
2020-11-20,3.9952052091790655
2020-11-21,4.292596902585104
2020-11-22,4.268207772982297
2020-11-23,4.186040767687295
2020-11-24,4.1661924315984065
2020-11-25,4.250036895477657
2020-11-26,4.093714094878944
2020-11-27,4.068943978766614
2020-11-28,4.010874996487789
2020-11-29,4.044879316889261
2020-11-30,4.396533307761965
2020-12-01,4.2479157221270585
2020-12-02,4.0420675804531365
2020-12-03,4.127227895309007
2020-12-04,4.0813041805329755
2020-12-05,4.213934874276696
2020-12-06,4.297410143117355
2020-12-07,4.457253056736552
2020-12-08,4.421231104785271
2020-12-09,4.284136128549721
2020-12-10,4.719985161751299
2020-12-11,4.477262926210994
2020-12-12,4.628114463398674
2020-12-13,4.4196052916427115
2020-12-14,4.205822123689353
2020-12-15,4.077096748711393
2020-12-16,4.225989452030117
2020-12-17,4.324200656884858
2020-12-18,4.147530070752225
2020-12-19,4.375118035395121
2020-12-20,4.491543623729727
2020-12-21,4.322661428353814
2020-12-22,4.177562055531776
2020-12-23,4.4043711312152745
2020-12-24,4.390901287233185
2020-12-25,4.058516487151908
2020-12-26,4.305331252101027
2020-12-27,3.9473066895644844
2020-12-28,4.294236803337853
2020-12-29,4.2428322621778465
2020-12-30,4.250789878243771
2020-12-31,4.1347429636864
2021-01-01,4.303842173813346
2021-01-02,4.056918308335141
2021-01-03,4.1536604185200785
2021-01-04,4.070068165499252
2021-01-05,4.114013054476618
2021-01-06,4.0832756055434665
2021-01-07,4.208702478541551
2021-01-08,4.417831544962366
2021-01-09,4.3186471579461
2021-01-10,4.229920122254591
2021-01-11,4.1345968010262
2021-01-12,4.233391420767492
2021-01-13,4.034872034310345
2021-01-14,4.158503764675126
2021-01-15,4.146396929932271
2021-01-16,4.231462872372458
2021-01-17,4.355383291656991
2021-01-18,4.25583810748776
2021-01-19,4.144006421552745
2021-01-20,4.000493200012945
2021-01-21,4.390213756449879
2021-01-22,4.2935106634154465
2021-01-23,4.317912077277741
2021-01-24,4.172473412829442
2021-01-25,4.326832473230913
2021-01-26,4.396470554715139
2021-01-27,4.131307668404202
2021-01-28,4.042897799020015
2021-01-29,4.29514697107468
2021-01-30,4.2894341493171995
2021-01-31,4.344894205015595
2021-02-01,4.3378730504560705
2021-02-02,4.2532894687029685
2021-02-03,4.201901896507246
2021-02-04,4.11633440882182
2021-02-05,4.547838509016476
2021-02-06,4.357768539927619
2021-02-07,4.566928029444022
2021-02-08,4.545211224588701
2021-02-09,4.650927750139675
2021-02-10,4.720667963033605
2021-02-11,4.4622163988385255
2021-02-12,4.560455328741679
2021-02-13,4.637155821240522
2021-02-14,4.276840151270837
2021-02-15,4.426410971487866
2021-02-16,4.555696859408836
2021-02-17,4.314776578006835
2021-02-18,4.104840793744782
2021-02-19,4.190036903228175
2021-02-20,4.066469861272095
2021-02-21,3.9853799763835
2021-02-22,3.847863216037446
2021-02-23,3.9536231070283328
2021-02-24,4.106737749035298
2021-02-25,4.180694608711294
2021-02-26,4.309418643879709
2021-02-27,4.350406498578695
2021-02-28,4.107955513560768
2021-03-01,4.25151135612024
2021-03-02,4.266046014694566
2021-03-03,4.201163866088586
2021-03-04,4.402491479776542
2021-03-05,4.477531088627005
2021-03-06,4.358857510311547
2021-03-07,4.5452950148867215
2021-03-08,4.691095469863596
2021-03-09,4.583668211808307
2021-03-10,4.51931752496748
2021-03-11,4.434860307220318
2021-03-12,4.384365184034005
2021-03-13,4.590599747895391
2021-03-14,4.251604346175872
2021-03-15,4.295596820210576
2021-03-16,4.099151086737433
2021-03-17,4.39687942825527
2021-03-18,3.938539684858365
2021-03-19,4.265728111504184
2021-03-20,3.909756225233307
2021-03-21,3.9724645368288947
2021-03-22,4.056236466204417
2021-03-23,3.963632642927503
2021-03-24,3.80796272291361
2021-03-25,3.9184655086506703
2021-03-26,4.256193869697198
2021-03-27,4.220684575228809
2021-03-28,4.208648484516579
2021-03-29,4.257345445505481
2021-03-30,4.253284789497436
2021-03-31,4.100832073589957
2021-04-01,4.174596588199767
2021-04-02,4.14047301116713
2021-04-03,4.04509133086253
2021-04-04,3.9650036730795737
2021-04-05,3.9124453376704444
2021-04-06,3.8841535209283053
2021-04-07,3.9475419260800044
2021-04-08,3.864271251249482
2021-04-09,3.98991259717092
2021-04-10,3.776518798008275
2021-04-11,4.115453326576343
2021-04-12,4.100487402150638
2021-04-13,3.838129976926363
2021-04-14,3.96379880676991
2021-04-15,4.114619649532704
2021-04-16,3.9297728162676777
2021-04-17,4.064617763327886
2021-04-18,4.306644688352561
2021-04-19,4.202479471980992
2021-04-20,4.252735217326989
2021-04-21,4.134964469157127
2021-04-22,4.253639948890062
2021-04-23,3.9990169767895205
2021-04-24,4.362582431965354
2021-04-25,4.336559673367206
2021-04-26,4.54968277717682
2021-04-27,4.655102096293568
2021-04-28,4.73776899075583
2021-04-29,4.726113518091474
2021-04-30,4.724448953208097
2021-05-01,4.80705640953721
2021-05-02,4.583844615893665
2021-05-03,4.494537723322071
2021-05-04,4.693662726913024
2021-05-05,4.521287927219677
2021-05-06,4.609565039863684
2021-05-07,4.618770612696375
2021-05-08,4.626209243317431
2021-05-09,4.519487474543027
2021-05-10,4.470746402489464
2021-05-11,4.465329806956416
2021-05-12,4.465918383443425
2021-05-13,4.542495443446987
2021-05-14,4.4658926671725645
2021-05-15,4.211285035699635
2021-05-16,4.431743403219489
2021-05-17,4.286899665171661
2021-05-18,4.122096204067142
2021-05-19,4.332051338865933
2021-05-20,4.616773548020503
2021-05-21,4.1520085064220105
2021-05-22,4.093813051133648
2021-05-23,4.439883373034131
2021-05-24,4.4546097213046405
2021-05-25,4.727195243613912
2021-05-26,4.413661381857307
2021-05-27,4.468354866547069
2021-05-28,4.294767773729875
2021-05-29,4.259534317456734
2021-05-30,4.560866719688936
2021-05-31,4.520909341905828
2021-06-01,4.89656594497933
2021-06-02,5.06535507124445
2021-06-03,5.481355176256216
2021-06-04,5.539840192445014
2021-06-05,5.843535819642446
2021-06-06,5.931538304211329
2021-06-07,6.309597850591033
2021-06-08,6.50113838050311
2021-06-09,6.550754776340658
2021-06-10,6.357780433163419
2021-06-11,6.494173197257713
2021-06-12,6.487055745614878
2021-06-13,6.810201075121462
2021-06-14,7.308867887384502
2021-06-15,7.025661390006817
2021-06-16,7.131598050923882
2021-06-17,7.279517674823732
2021-06-18,7.532857613012118
2021-06-19,7.864253556431828
2021-06-20,7.761118505404268
2021-06-21,7.879159397659922
2021-06-22,7.9486751589017555
2021-06-23,7.933659110013883
2021-06-24,7.971671454208509
2021-06-25,8.061847152852083
2021-06-26,7.857470072309584
2021-06-27,7.734786092003945
2021-06-28,8.109148158039007
2021-06-29,7.991680411855622
2021-06-30,8.094785609422933
2021-07-01,8.216520101135835
2021-07-02,8.270135160520576
2021-07-03,8.429635271581354
2021-07-04,8.404329362315744
2021-07-05,8.16244483052272
2021-07-06,8.295717809938601
2021-07-07,7.865199600686924
2021-07-08,7.938113787074526
2021-07-09,7.848951581338152
2021-07-10,7.813007303064639
2021-07-11,7.742097949024862
2021-07-12,7.86272497637316
2021-07-13,7.660110883329506
2021-07-14,7.86912520627523
2021-07-15,7.9384264661910375
2021-07-16,8.074041551325921
2021-07-17,8.04938427777025
2021-07-18,8.067356730831689
2021-07-19,8.141777858031816
2021-07-20,7.875495186051497
2021-07-21,8.070348494263458
2021-07-22,8.002180929645363
2021-07-23,8.022994502604142
2021-07-24,8.300426735720215
2021-07-25,8.137438433177422
2021-07-26,8.155796366965625
2021-07-27,8.135874494667783
2021-07-28,7.964362716280878
2021-07-29,7.8043475955938915
2021-07-30,7.771204911536964
2021-07-31,7.698788953343736
2021-08-01,8.068218157567632
2021-08-02,7.719871912441014
2021-08-03,7.866624721020276
2021-08-04,7.723142861961274
2021-08-05,7.477139278006597
2021-08-06,7.254852852704328
2021-08-07,7.1643386473373125
2021-08-08,6.885191339599735
2021-08-09,6.876879898812827
2021-08-10,6.796453233626756
2021-08-11,6.880722429951332
2021-08-12,6.731604050513963
2021-08-13,6.542788027283656
2021-08-14,6.539491648437854
2021-08-15,6.555019583265112
2021-08-16,6.6781623382857855
2021-08-17,6.407301854081565
2021-08-18,6.6496556300792955
2021-08-19,6.3979242871725726
2021-08-20,6.652074719571458
2021-08-21,6.739739865234769
2021-08-22,6.507726003797272
2021-08-23,6.546458890365764
2021-08-24,6.436012975646558
2021-08-25,6.367404199821582
2021-08-26,6.0684903382205455
2021-08-27,6.136579833243754
2021-08-28,6.319152540365201
2021-08-29,6.159015357586593
2021-08-30,5.9382518345725686
2021-08-31,6.361666145889918
2021-09-01,6.17172007193607
2021-09-02,5.941078544050232
2021-09-03,6.160807130080956
2021-09-04,6.034525950956746
2021-09-05,5.904167130559036
2021-09-06,5.965494188799658
2021-09-07,5.847421672748425
2021-09-08,5.7254262846395605
2021-09-09,5.5099242850574
2021-09-10,5.536713362101663
2021-09-11,5.075864351552621
2021-09-12,5.26126133322078
2021-09-13,5.286381250793787
2021-09-14,5.542192797372856
2021-09-15,5.274958797173845
2021-09-16,5.428980358762593
2021-09-17,5.869383025989194
2021-09-18,5.6393539148842065
2021-09-19,5.7138973343799115
2021-09-20,5.796333279984659
2021-09-21,5.822170703542625
2021-09-22,6.059252558624733
2021-09-23,5.992027263014714
2021-09-24,6.154270382871953
2021-09-25,6.21303116835727
2021-09-26,6.384315049172476
2021-09-27,6.511642022677339
2021-09-28,6.4507057733521
2021-09-29,6.297535340263525
2021-09-30,6.133176670030993
2021-10-01,5.94568084868161
2021-10-02,5.683293698693181
2021-10-03,5.439953717222573
2021-10-04,5.246552190390089
2021-10-05,5.037357234486914
2021-10-06,4.8977209514537225
2021-10-07,4.64122573324087
2021-10-08,4.804399980600358
2021-10-09,4.841814569220868
2021-10-10,4.879929223847745
2021-10-11,4.915624768061962
2021-10-12,5.135286823665735
2021-10-13,4.87379441666333
2021-10-14,4.885234348524509
2021-10-15,5.049861073951441
2021-10-16,4.939561387889041
2021-10-17,4.855281682858158
2021-10-18,4.981797481515086
2021-10-19,4.835725594776904
2021-10-20,4.937873024377964
2021-10-21,4.538767196691939
2021-10-22,4.770648992973026
2021-10-23,4.749305998413734
2021-10-24,4.458370530112207
2021-10-25,4.532767992552694
2021-10-26,4.558794231176067
2021-10-27,4.348101209040685
2021-10-28,4.230420308269369
2021-10-29,4.476353774449162
2021-10-30,4.105051151577632
2021-10-31,4.3609140420518635
2021-11-01,4.32065327866606
2021-11-02,4.122392731475434
2021-11-03,4.145087232972586
2021-11-04,4.180280111145498
2021-11-05,4.034881380951591
2021-11-06,4.048553588266424
2021-11-07,4.21631918951151
2021-11-08,3.8820466586103115
2021-11-09,3.736667513128974
2021-11-10,3.8968104736998086
2021-11-11,3.956416919816618
2021-11-12,3.683169224570623
2021-11-13,4.194547770855505
2021-11-14,4.165972851553368
2021-11-15,3.9487880742845616
2021-11-16,4.008893890896346
2021-11-17,3.908026354139733
2021-11-18,4.018093257001427
2021-11-19,3.8935461524401167
2021-11-20,3.723022948735997
2021-11-21,4.037675912514983
2021-11-22,4.233359299124051
2021-11-23,4.155221393950285
2021-11-24,4.167667607468699
2021-11-25,4.276664314789631
2021-11-26,4.465697505731912
2021-11-27,4.141779842390805
2021-11-28,4.267612888751283
2021-11-29,4.152056208650457
2021-11-30,4.431167737151733
2021-12-01,4.616456798621619
2021-12-02,4.499573895323119
2021-12-03,4.463125710084689
2021-12-04,4.276677087783201
2021-12-05,3.631435358410321
2021-12-06,3.986473899831355
2021-12-07,3.8876173690065827
2021-12-08,4.045547357834917
2021-12-09,4.139657348114153
2021-12-10,3.8079095541621206
2021-12-11,3.953643543227512
2021-12-12,3.927302008217085
2021-12-13,4.061162179626527
2021-12-14,4.086272432867584
2021-12-15,4.390188937002591
2021-12-16,4.195838219455449
2021-12-17,4.433249793515379
2021-12-18,4.258145803647087
2021-12-19,4.620773752062221
2021-12-20,4.649579228628836
2021-12-21,4.6974771793566
2021-12-22,4.662605453958555
2021-12-23,4.909906785310339
2021-12-24,4.6775111710367385
2021-12-25,4.801272657521252
2021-12-26,4.675315694907312
2021-12-27,4.784733089378526
2021-12-28,4.955011828866549
2021-12-29,4.94464506851416
2021-12-30,4.945788509530298
2021-12-31,4.703422991511391
2022-01-01,4.991486667838434
2022-01-02,4.948562265625741
2022-01-03,4.542548458537696
2022-01-04,4.590775042749413
2022-01-05,4.5435491506314385
2022-01-06,4.797626184712555
2022-01-07,4.527917114193443
2022-01-08,4.470835737172498
2022-01-09,4.820761725924787
2022-01-10,4.505460526979154
2022-01-11,4.246967751580276
2022-01-12,4.185356293432202
2022-01-13,4.599241148140983
2022-01-14,4.476852055632903
2022-01-15,4.445080188467848
2022-01-16,4.421768445370212
2022-01-17,4.266715807536926
2022-01-18,4.4862583337266235
2022-01-19,4.633787029446219
2022-01-20,4.558179431368845
2022-01-21,4.537901124080655
2022-01-22,4.386715023345552
2022-01-23,4.198793787688768
2022-01-24,4.515936908380468
2022-01-25,4.881311745878107
2022-01-26,4.6735092986520295
2022-01-27,4.835969276499317
2022-01-28,4.870192970333455
2022-01-29,4.691160631125752
2022-01-30,4.66525386235124
2022-01-31,4.657106847203443
2022-02-01,4.7193650202281665
2022-02-02,4.649992059322494
2022-02-03,4.721926219957252
2022-02-04,4.681648809482203
2022-02-05,4.615431057048528
2022-02-06,4.691410914807033
2022-02-07,4.692630025067663
2022-02-08,4.74747695120823
2022-02-09,4.465553447690735
2022-02-10,4.756497636582609
2022-02-11,4.677679049420355
2022-02-12,4.523667102016435
2022-02-13,4.704152140570078
2022-02-14,4.729854139449337
2022-02-15,4.540501306554486
2022-02-16,4.408436899106207
2022-02-17,4.471657974981942
2022-02-18,4.4863606576284285
2022-02-19,4.603898758323063
2022-02-20,4.499975028979776
2022-02-21,4.43089110416712
2022-02-22,4.225354303676679
2022-02-23,4.4494113352211535
2022-02-24,4.498455707623978
2022-02-25,4.572053216765597
2022-02-26,4.389768156552912
2022-02-27,4.514469149896662
2022-02-28,4.639663746176239
2022-03-01,4.784276425252505
2022-03-02,4.348830131527911
2022-03-03,4.220237433578881
2022-03-04,4.458969047586379
2022-03-05,4.419478065293567
2022-03-06,4.207414156839102
2022-03-07,4.495862115378638
2022-03-08,4.317087366528832
2022-03-09,4.385652824817984
2022-03-10,4.472361873015791
2022-03-11,4.782762920903363
2022-03-12,4.820529028096495
2022-03-13,4.743887869771933
2022-03-14,4.869956425987094
2022-03-15,4.4398283838502834
2022-03-16,4.498470424964372
2022-03-17,4.287106370735204
2022-03-18,4.501551292684768
2022-03-19,4.411586920333916
2022-03-20,4.211066087741356
2022-03-21,4.790165455539772
2022-03-22,4.55411881798108
2022-03-23,4.71755608582277
2022-03-24,4.52060957139586
2022-03-25,4.447031641164172
2022-03-26,4.440043266985782
2022-03-27,4.24237205168828
2022-03-28,4.411816672520926
2022-03-29,4.374089140847817
2022-03-30,4.465109642816715
2022-03-31,4.583958402417526
2022-04-01,4.798941337157907
2022-04-02,5.149304631325257
2022-04-03,4.884074689841341
2022-04-04,4.686245933065116
2022-04-05,4.759728670976653
2022-04-06,4.512075712996326
2022-04-07,4.494373003096263
2022-04-08,4.271775612227856
2022-04-09,4.52579085624604
2022-04-10,3.926726744123476
2022-04-11,4.108719435460921
2022-04-12,4.071008183586656
2022-04-13,4.091280556691638
2022-04-14,4.207811535360197
2022-04-15,4.440165381465868
2022-04-16,4.270226101239416
2022-04-17,4.448782028398179
2022-04-18,4.485182284999938
2022-04-19,4.327480632946654
2022-04-20,4.357285137125757
2022-04-21,4.100435512432414
2022-04-22,4.092897381599387
2022-04-23,4.281642481712595
2022-04-24,4.092296120949204
2022-04-25,4.205171180623848
2022-04-26,4.209889341400482
2022-04-27,4.108670367300842
2022-04-28,4.137512355622165
2022-04-29,4.281285156499872
2022-04-30,4.1134102372501244
2022-05-01,4.452214425756838
2022-05-02,4.140741459185606
2022-05-03,4.39874940392282
2022-05-04,4.165064733169662
2022-05-05,4.25766408180369
2022-05-06,4.109489788479422
2022-05-07,4.1142615848135575
2022-05-08,3.895343890828022
2022-05-09,3.854276768701825
2022-05-10,3.9589742846453855
2022-05-11,3.9349546398628616
2022-05-12,3.8217963427722856
2022-05-13,3.925680802435275
2022-05-14,4.245662910866493
2022-05-15,4.268883677524722
2022-05-16,4.290291361714258
2022-05-17,4.402716207200594
2022-05-18,4.1663891060309926
2022-05-19,4.053261682841012
2022-05-20,3.8637604461035084
2022-05-21,3.9704225949834044
2022-05-22,3.960810874185533
2022-05-23,4.026729924890878
2022-05-24,3.7712251526902376
2022-05-25,3.8932349415706
2022-05-26,3.7193410790312167
2022-05-27,4.068243124579262
2022-05-28,3.9112663730241
2022-05-29,3.9983445952197623
2022-05-30,4.0850627806690705
2022-05-31,4.1543065541767765
2022-06-01,4.3975151303989595
2022-06-02,4.715443492095921
2022-06-03,4.671066167827178
2022-06-04,4.868251894653144
2022-06-05,4.971050269819963
2022-06-06,5.341878102241089
2022-06-07,5.490750104419241
2022-06-08,5.823766183929414
2022-06-09,5.998474644058775
2022-06-10,5.871570656492614
2022-06-11,6.282414124112574
2022-06-12,6.397822320093435
2022-06-13,6.6292574351692215
2022-06-14,6.662659644209112
2022-06-15,6.817491396401158
2022-06-16,7.191149699794019
2022-06-17,7.371309940809166
2022-06-18,7.308668326949048
2022-06-19,7.727307920698583
2022-06-20,7.634198421526146
2022-06-21,7.870356171327055
2022-06-22,7.780908143383789
2022-06-23,7.895483637370394
2022-06-24,7.679316374733328
2022-06-25,7.944383501937018
2022-06-26,8.074927655028421
2022-06-27,7.919063590305912
2022-06-28,8.027371861615611
2022-06-29,7.874339641428834
2022-06-30,7.737952573500437
2022-07-01,8.074354218091337
2022-07-02,7.940382237916882
2022-07-03,7.885892149019702
2022-07-04,8.003431729300067
2022-07-05,8.133072873833273
2022-07-06,7.756277933970716
2022-07-07,8.197939383582627
2022-07-08,8.031284141506825
2022-07-09,8.093254931192325
2022-07-10,8.052873837819337
2022-07-11,8.201390505103996
2022-07-12,8.185028514885241
2022-07-13,7.959012813528926
