date,level_m
2010-11-07,2.5607370059455548
2010-11-08,2.812924935200302
2010-11-09,2.7444953875158857
2010-11-10,2.9987045862280604
2010-11-11,2.9388702791386785
2010-11-12,2.723445982469603
2010-11-13,2.871700061138804
2010-11-14,2.9392035059245125
2010-11-15,3.014282196329902
2010-11-16,2.9270349039584405
2010-11-17,2.7849230501926963
2010-11-18,2.7965966553485417
2010-11-19,2.8830692438322103
2010-11-20,3.212142782313067
2010-11-21,3.0648832188408264
2010-11-22,3.1867624516206794
2010-11-23,3.1590314632910643
2010-11-24,3.307193249951715
2010-11-25,3.3395213905525916
2010-11-26,3.166362357863566
2010-11-27,3.174221383825229
2010-11-28,3.0677623271961467
2010-11-29,3.1804305451030666
2010-11-30,3.123855598211537
2010-12-01,3.2727637053139516
2010-12-02,3.3954430174350008
2010-12-03,3.2167694419999355
2010-12-04,3.254832983176784
2010-12-05,3.246167465399115
2010-12-06,3.0329240741239145
2010-12-07,3.3513898314636754
2010-12-08,3.4938947744381648
2010-12-09,3.3239262322867575
2010-12-10,3.4564044038843935
2010-12-11,3.3932921406756402
2010-12-12,3.256880233895415
2010-12-13,3.52223710167876
2010-12-14,3.5064480190273786
2010-12-15,3.70287577083459
2010-12-16,3.522809925244533
2010-12-17,3.6703992264138434
2010-12-18,3.748853981387468
2010-12-19,3.547444490611839
2010-12-20,3.4722604524680545
2010-12-21,3.559819999512483
2010-12-22,3.4998830108292758
2010-12-23,3.699018843423112
2010-12-24,3.7169487740609912
2010-12-25,3.608455311176766
2010-12-26,3.697719329898816
2010-12-27,3.62158551509067
2010-12-28,3.579736819986794
2010-12-29,3.5857150881497986
2010-12-30,3.4536347168581125
2010-12-31,3.518032763994587
2011-01-01,3.3723733794552806
2011-01-02,3.2317428983040757
2011-01-03,3.2012915480822
2011-01-04,3.2619456525874657
2011-01-05,3.1776568096050273
2011-01-06,3.292929556437983
2011-01-07,3.190874851327414
2011-01-08,3.290564798317349
2011-01-09,3.3109918741485607
2011-01-10,3.260314708369562
2011-01-11,3.292993373411085
2011-01-12,3.0505093397406635
2011-01-13,3.139175559340462
2011-01-14,3.1485512196728704
2011-01-15,3.2566143528256486
2011-01-16,3.518319931594485
2011-01-17,3.504847968122275
2011-01-18,3.6994357324169713
2011-01-19,3.602700470445476
2011-01-20,3.450720381569427
2011-01-21,3.4283314726305045
2011-01-22,3.5874908561485066
2011-01-23,3.6014403313476997
2011-01-24,3.495549356827111
2011-01-25,3.611700130494872
2011-01-26,3.8539362436987035
2011-01-27,3.7402641043340483
2011-01-28,3.986356050101168
2011-01-29,3.878576928271027
2011-01-30,3.989294672282782
2011-01-31,3.6960268635177904
2011-02-01,3.6123015522882795
2011-02-02,3.4430402311752344
2011-02-03,3.7801292300972293
2011-02-04,3.7388128863615937
2011-02-05,3.8371508126313123
2011-02-06,3.687242789350194
2011-02-07,3.8690784187206644
2011-02-08,3.8304998304617763
2011-02-09,3.783762046260653
2011-02-10,3.9118995278899558
2011-02-11,3.519057365589716
2011-02-12,3.5706726895414094
2011-02-13,3.90887819624843
2011-02-14,3.954095130190797
2011-02-15,3.6180666722708397
2011-02-16,3.5438037098784534
2011-02-17,3.7299616320312845
2011-02-18,3.8351087612146597
2011-02-19,3.848547363212953
2011-02-20,3.69741006107314
2011-02-21,3.7006904905866085
2011-02-22,3.7300404655759785
2011-02-23,3.5874518414349144
2011-02-24,3.5816759995138154
2011-02-25,3.5731395843612965
2011-02-26,3.5977267876159353
2011-02-27,3.7414844349957943
2011-02-28,3.9996823391448473
2011-03-01,4.062771447528262
2011-03-02,4.102620875098295
2011-03-03,3.983445178169134
2011-03-04,3.922541630645253
2011-03-05,3.899646278640454
2011-03-06,3.7495793423412387
2011-03-07,3.672222376502419
2011-03-08,3.7732838449150456
2011-03-09,3.840403771141453
2011-03-10,3.5308858811026087
2011-03-11,3.7025751472501716
2011-03-12,3.6991353294032097
2011-03-13,3.5460563696862293
2011-03-14,3.419249948365986
2011-03-15,3.3825513481540472
2011-03-16,3.426257860597773
2011-03-17,3.4236902570675865
2011-03-18,3.3988530426206336
2011-03-19,3.2373460512524312
2011-03-20,3.000632818705266
2011-03-21,3.0075895756030326
2011-03-22,3.1620737073064706
2011-03-23,3.3374997009716694
2011-03-24,3.2683064571358837
2011-03-25,3.5767463401226802
2011-03-26,3.3687184818562725
2011-03-27,3.3636740018070617
2011-03-28,3.4177213899251435
2011-03-29,3.3170892647176924
2011-03-30,3.543226546714694
2011-03-31,3.472274009648282
2011-04-01,3.474817577651292
2011-04-02,3.3162703039402808
2011-04-03,3.134110979716004
2011-04-04,3.037669051585164
2011-04-05,3.153227835704538
2011-04-06,3.2459597932022413
2011-04-07,3.0401579356277897
2011-04-08,3.0122242666075025
2011-04-09,3.02937800395396
2011-04-10,3.256938991845047
2011-04-11,2.98770674276062
2011-04-12,3.1444709667149255
2011-04-13,3.2096816167984175
2011-04-14,3.3854164024003883
2011-04-15,3.439256010516397
2011-04-16,3.1304543397943254
2011-04-17,3.23381564946534
2011-04-18,3.1475115306294104
2011-04-19,3.2131328238355272
2011-04-20,3.0136962585815064
2011-04-21,2.9628681504312766
2011-04-22,2.9012153450753675
2011-04-23,2.8011808147139514
2011-04-24,2.740740065965114
2011-04-25,2.8508842595104285
2011-04-26,2.66792038253035
2011-04-27,2.738237952846344
2011-04-28,2.905189346686565
2011-04-29,2.9834333945295786
2011-04-30,3.0267628928525516
2011-05-01,2.9205503640528274
2011-05-02,2.782446737604754
2011-05-03,2.590797400605259
2011-05-04,2.5263285726934455
2011-05-05,2.60321013087934
2011-05-06,2.601195114704318
2011-05-07,2.513729024550489
2011-05-08,2.528520864648353
2011-05-09,2.3920965878725164
2011-05-10,2.4853616224481176
2011-05-11,2.5509484282109667
2011-05-12,2.363175351747803
2011-05-13,2.401283102133222
2011-05-14,2.2932669511352954
2011-05-15,2.60639900258114
2011-05-16,2.5350859777189414
2011-05-17,2.5427523373549317
2011-05-18,2.5660591595065103
2011-05-19,2.5488231137229143
2011-05-20,2.6197544474353984
2011-05-21,2.6063677840697492
2011-05-22,2.6140636113606
2011-05-23,2.457877325495395
2011-05-24,2.806596019307537
2011-05-25,2.617671885766786
2011-05-26,2.8495786914156
2011-05-27,2.751893407708844
2011-05-28,2.6736166468346645
2011-05-29,2.7401933782216443
2011-05-30,2.594591163658579
2011-05-31,2.536074792660627
2011-06-01,2.4094242011786244
2011-06-02,2.4238426655686145
2011-06-03,2.403230433786715
2011-06-04,2.4096156509851725
2011-06-05,2.5919445167991877
2011-06-06,2.6926028802683244
2011-06-07,2.631210838856875
2011-06-08,2.7328928960243846
2011-06-09,2.690296744548591
2011-06-10,2.6705046680845643
2011-06-11,2.5623489203182235
2011-06-12,2.4299568126313726
2011-06-13,2.4627356089148944
2011-06-14,2.6279327830844923
2011-06-15,2.867894740498861
2011-06-16,2.7246633416677972
2011-06-17,2.911821758852688
2011-06-18,2.7047959307242473
2011-06-19,2.8166212706307756
2011-06-20,2.722633691461928
2011-06-21,2.7560161814732624
2011-06-22,2.685984636573886
2011-06-23,2.7103672812040247
2011-06-24,3.066181476281339
2011-06-25,2.7468806324692907
2011-06-26,2.9579817050864414
2011-06-27,2.8033142544441287
2011-06-28,2.6743298513189684
2011-06-29,2.7311574132247514
2011-06-30,2.5475293699913895
2011-07-01,2.5899353199164175
2011-07-02,2.634039957473153
2011-07-03,2.6018057270836086
2011-07-04,2.614687390943745
2011-07-05,2.5412465368507147
2011-07-06,2.6777658862413043
2011-07-07,2.5994748370294753
2011-07-08,2.8168812327865718
2011-07-09,2.7789312539094317
2011-07-10,2.882431391375283
2011-07-11,2.7137640879706697
2011-07-12,2.7811060343563607
2011-07-13,2.5755965673894354
2011-07-14,2.745472461501322
2011-07-15,2.436954062676584
2011-07-16,2.6528457789475435
2011-07-17,2.6030887838096506
2011-07-18,2.530550950043607
2011-07-19,2.549292131277393
2011-07-20,2.503513830782051
2011-07-21,2.505888203374775
2011-07-22,2.72785022320565
2011-07-23,2.5908587812661388
2011-07-24,2.7842218620602677
2011-07-25,2.4771022335647572
2011-07-26,2.2422832373945627
2011-07-27,1.9406067934823041
2011-07-28,2.1043947351415317
2011-07-29,2.0405808159772825
2011-07-30,2.210270497551435
2011-07-31,2.283697873619796
2011-08-01,2.3403698771756414
2011-08-02,2.1684745564939205
2011-08-03,2.2545733051325505
2011-08-04,2.343996925886717
2011-08-05,2.241726129180694
2011-08-06,2.589711020666864
2011-08-07,2.500512878068078
2011-08-08,2.62902657084007
2011-08-09,2.641896731544384
2011-08-10,2.568887252738321
2011-08-11,2.5343985799776023
2011-08-12,2.5177503042756952
2011-08-13,2.2706727726705287
2011-08-14,2.4933785701695954
2011-08-15,2.4814372995092095
2011-08-16,2.4756020027944126
2011-08-17,2.5494312159635344
2011-08-18,2.3245620231325397
2011-08-19,2.5954528936823564
2011-08-20,2.382792799009038
2011-08-21,2.6083936535468824
2011-08-22,2.474750920799333
2011-08-23,2.46124923507167
2011-08-24,2.4718711661777877
2011-08-25,2.61246884929621
2011-08-26,2.7078884304967725
2011-08-27,2.5136228942684156
2011-08-28,2.5738887693115964
2011-08-29,2.634278453056524
2011-08-30,2.548609860502783
2011-08-31,2.5290785442449732
2011-09-01,2.617184170358728
2011-09-02,2.5883124879634853
2011-09-03,2.5252171146019493
2011-09-04,2.5169062616306634
2011-09-05,2.771002285031716
2011-09-06,2.789510045786457
2011-09-07,2.7599957988972665
2011-09-08,2.8859465000928872
2011-09-09,2.889019206750514
2011-09-10,2.806775364585924
2011-09-11,2.6857674184440707
2011-09-12,2.8253665545095976
2011-09-13,2.946576233755462
2011-09-14,2.871183293094237
2011-09-15,2.961430140206066
2011-09-16,3.109349129349149
2011-09-17,2.8688651837795462
2011-09-18,2.8843524595584205
2011-09-19,2.8816588288365583
2011-09-20,2.8853527467942106
2011-09-21,2.6978491789750265
2011-09-22,2.8421251455451104
2011-09-23,3.101302830540967
2011-09-24,2.9329867041538153
2011-09-25,2.938888325917179
2011-09-26,2.936642936997635
2011-09-27,3.028890171896286
2011-09-28,2.914897178355127
2011-09-29,2.9231321814029676
2011-09-30,2.9287621186807646
2011-10-01,3.0256074376377966
2011-10-02,2.9216526317388642
2011-10-03,2.9394963049732112
2011-10-04,2.9179634685289937
2011-10-05,3.0051790169656263
2011-10-06,3.111018382751908
2011-10-07,3.1649776200614967
2011-10-08,3.086246024022849
2011-10-09,3.150913344789211
2011-10-10,3.125735041466218
2011-10-11,3.305940563165236
2011-10-12,3.452002181403907
2011-10-13,3.3376571577719885
2011-10-14,3.026898378517152
2011-10-15,3.014226616994075
2011-10-16,3.0155128556853095
2011-10-17,3.1680356014153443
2011-10-18,3.201040426681296
2011-10-19,3.0796181604070276
2011-10-20,3.0881135612019803
2011-10-21,3.0512688451670833
2011-10-22,2.9302867879690884
2011-10-23,2.814678235794093
2011-10-24,2.9007132408295346
2011-10-25,3.0234145784331066
2011-10-26,3.024808998871277
2011-10-27,3.1074295479152703
2011-10-28,3.265995242460256
2011-10-29,3.289084099850395
2011-10-30,3.1424267616699875
2011-10-31,3.2164392866054032
2011-11-01,3.025207494995535
2011-11-02,2.9300268260790996
2011-11-03,2.8924484680728337
2011-11-04,2.8839302255120427
2011-11-05,2.9141660783100667
2011-11-06,2.9292840334765393
2011-11-07,3.0370724494265966
2011-11-08,3.12508510816286
2011-11-09,2.911145501418864
2011-11-10,3.1148515011771947
2011-11-11,3.405953631871058
2011-11-12,3.2701632385384105
2011-11-13,3.11964199812637
2011-11-14,3.0054026157204827
2011-11-15,3.3402145762740285
2011-11-16,3.082598815478355
2011-11-17,3.3613664599415367
2011-11-18,3.4043197649174934
2011-11-19,3.212006489433526
2011-11-20,3.068660579036142
2011-11-21,3.1159902073974273
2011-11-22,3.017604219632128
2011-11-23,3.1922495172810845
2011-11-24,3.0131345029526564
2011-11-25,2.9748456931042515
2011-11-26,3.0758831812862653
2011-11-27,3.0226606612788998
2011-11-28,2.990130447176881
2011-11-29,3.0693672686293834
2011-11-30,3.087766490790452
2011-12-01,3.1796768948235754
2011-12-02,3.2201930493208453
2011-12-03,3.4166042485451973
2011-12-04,3.2962829164932765
2011-12-05,3.3010766783571976
2011-12-06,3.6142648877633716
2011-12-07,3.6412852347394544
2011-12-08,3.7454220364115662
2011-12-09,3.6840944755065257
2011-12-10,3.7048191652449374
2011-12-11,3.610529841776002
2011-12-12,3.682663805215185
2011-12-13,3.6093031036945704
2011-12-14,3.408051429193828
2011-12-15,3.519819727816
2011-12-16,3.5560000842585167
2011-12-17,3.5772804538026297
2011-12-18,3.4849244564417905
2011-12-19,3.6646593903439943
2011-12-20,3.773986757744855
2011-12-21,3.724321825690023
2011-12-22,3.632330998828168
2011-12-23,3.538324526921694
2011-12-24,3.5888345432340607
2011-12-25,3.5031587662199852
2011-12-26,3.4787845833958766
2011-12-27,3.4905256330369387
2011-12-28,3.3927711650145396
2011-12-29,3.4900438534480314
2011-12-30,3.552749596725575
2011-12-31,3.530155273429562
2012-01-01,3.3135716454678543
2012-01-02,3.435973071983612
2012-01-03,3.473723483879123
2012-01-04,3.571763100653293
2012-01-05,3.4977568398272205
2012-01-06,3.6381569146077806
2012-01-07,3.4763132904416416
2012-01-08,3.5749000878995285
2012-01-09,3.641126906063202
2012-01-10,3.5654869250217742
2012-01-11,3.5609086375241468
2012-01-12,3.453030288354634
2012-01-13,3.4906818854709516
2012-01-14,3.573164119525817
2012-01-15,3.4259705108366934
2012-01-16,3.4716788865362114
2012-01-17,3.4028284866261704
2012-01-18,3.391449576596835
2012-01-19,3.2796907439099456
2012-01-20,3.1842468949750864
2012-01-21,3.400169833057124
2012-01-22,3.3269263051539637
2012-01-23,3.210231916487577
2012-01-24,3.2875181696214675
2012-01-25,3.296121231625991
2012-01-26,3.528471319355333
2012-01-27,3.716152544078889
2012-01-28,3.4324671793673867
2012-01-29,3.7249777425811974
2012-01-30,3.664696810208298
2012-01-31,3.8391178459267077
2012-02-01,3.8513190220350975
2012-02-02,3.7485237586017623
2012-02-03,3.8247076004476015
2012-02-04,3.8368559463397705
2012-02-05,3.754645240568391
2012-02-06,3.567033150345168
2012-02-07,3.5708777641619003
2012-02-08,3.3752784533468403
2012-02-09,3.4141179576809755
2012-02-10,3.334482293264103
2012-02-11,3.408317031283481
2012-02-12,3.514537052552679
2012-02-13,3.431326644897369
2012-02-14,3.467681147877636
2012-02-15,3.5233449387960722
2012-02-16,3.589590360874373
2012-02-17,3.633422060880509
2012-02-18,3.6424446904002026
2012-02-19,3.700247243968619
2012-02-20,3.8158907206487447
2012-02-21,3.693114814039855
2012-02-22,3.796537379437433
2012-02-23,3.6297580997989307
2012-02-24,3.585877133257814
2012-02-25,3.747208796350463
2012-02-26,3.414524560025778
2012-02-27,3.4666779466549165
2012-02-28,3.493891101720753
2012-02-29,3.5166864849700716
2012-03-01,3.684365600936622
2012-03-02,3.761000720773318
2012-03-03,3.621171574600547
2012-03-04,3.735425919823471
2012-03-05,3.413044425034518
2012-03-06,3.567737362255182
2012-03-07,3.669077991600767
2012-03-08,3.6780811478119912
2012-03-09,3.528677826815869
2012-03-10,3.609618018386368
2012-03-11,3.47531657182159
2012-03-12,3.339906413077062
2012-03-13,3.360533177162079
2012-03-14,3.4509864115834405
2012-03-15,3.608218523430023
2012-03-16,3.5315882900365514
2012-03-17,3.5443844835582796
2012-03-18,3.5131666570148212
2012-03-19,3.5380102797563224
2012-03-20,3.5921543686496187
2012-03-21,3.462438307982803
2012-03-22,3.509323310652392
2012-03-23,3.4327110577032727
2012-03-24,3.370451491563112
2012-03-25,3.5480058864270743
2012-03-26,3.637840170205626
2012-03-27,3.838345468313427
2012-03-28,3.6998718996658932
2012-03-29,3.716464901283471
2012-03-30,3.5701454204308765
2012-03-31,3.615550342351332
2012-04-01,3.5142926531860277
2012-04-02,3.479550168438073
2012-04-03,3.46803076126839
2012-04-04,3.342442209213659
2012-04-05,3.284465573612354
2012-04-06,3.353095124686131
2012-04-07,3.1338486961078376
2012-04-08,3.1295769341594957
2012-04-09,3.1936521490070486
2012-04-10,3.1761731020426165
2012-04-11,3.1598661021943544
2012-04-12,3.1773175380079612
2012-04-13,3.213085993150523
2012-04-14,3.155519729218757
2012-04-15,3.193395879255318
2012-04-16,3.1751727610452414
2012-04-17,3.074565770507185
2012-04-18,3.2211782626461996
2012-04-19,3.226573311340613
2012-04-20,3.19090790293671
2012-04-21,3.065157905897895
2012-04-22,3.0680088999235466
2012-04-23,3.042298007721504
2012-04-24,3.08188077086776
2012-04-25,2.8785392879929153
2012-04-26,2.9201471756742436
2012-04-27,2.828575011577039
2012-04-28,2.946485279133639
2012-04-29,3.0580315064810892
2012-04-30,3.0834636286577917
2012-05-01,3.194653834179855
2012-05-02,3.1362252791050853
2012-05-03,3.3613645168703297
2012-05-04,3.277193348270184
2012-05-05,3.2081340810086005
2012-05-06,3.242349588583584
2012-05-07,3.148103186863004
2012-05-08,2.841997740404404
2012-05-09,2.9373283511710855
2012-05-10,3.140269027985886
2012-05-11,3.1313483968948974
2012-05-12,2.9839320672368315
2012-05-13,3.12949680531824
2012-05-14,3.0946890719285776
2012-05-15,2.9980127379668935
2012-05-16,2.8054442824171906
2012-05-17,2.9268090359876253
2012-05-18,3.0211503395518036
2012-05-19,2.7545091644297233
2012-05-20,2.776017438788152
2012-05-21,2.6422325420267008
2012-05-22,2.532953165870342
2012-05-23,2.815324016106407
2012-05-24,2.8007098885490813
2012-05-25,2.899111241140261
2012-05-26,2.675121995103867
2012-05-27,2.54457362312236
2012-05-28,2.7819557001667254
2012-05-29,2.7394505930956288
2012-05-30,2.727000705549026
2012-05-31,3.001930811192276
2012-06-01,2.991981258467933
2012-06-02,2.8145534393599454
2012-06-03,2.562507194105134
2012-06-04,2.5561079871987546
2012-06-05,2.7358251483282845
2012-06-06,2.6616393883825142
2012-06-07,
2012-06-08,
2012-06-09,
2012-06-10,
2012-06-11,
2012-06-12,2.912729321756857
2012-06-13,2.7729168599425953
2012-06-14,2.5254235679522177
2012-06-15,2.4547727942075785
2012-06-16,2.234328524637353
2012-06-17,2.1939034209319854
2012-06-18,2.2835776402557224
2012-06-19,2.333943677792604
2012-06-20,2.3086559563615006
2012-06-21,2.4854821247266514
2012-06-22,2.4168137077021976
